order_id,order_date,region,segment,category,sub_category,quantity,discount,sales,profit
ORD-104329,2023-02-04,Northern Emirates,SMB,Furniture,Tables,5,0.0,2254.56,631.28
ORD-105196,2023-02-05,Dubai,Consumer,Furniture,Storage,2,0.0,427.86,119.8
ORD-105887,2023-02-05,Sharjah,SMB,Office Supplies,Paper,7,0.3,252.06,60.49
ORD-103234,2023-02-05,Dubai,Consumer,Technology,Phones,8,0.3,5512.49,-110.25
ORD-100097,2023-02-05,Abu Dhabi,Consumer,Office Supplies,Binders,2,0.0,35.71,15.0
ORD-104926,2023-02-05,Sharjah,Consumer,Technology,Monitors,7,0.2,5094.11,203.76
ORD-103316,2023-02-05,Abu Dhabi,Consumer,Furniture,Tables,3,0.1,889.08,195.6
ORD-100225,2023-02-05,Northern Emirates,Consumer,Office Supplies,Binders,2,0.15,70.85,23.38
ORD-103377,2023-02-05,Abu Dhabi,SMB,Furniture,Chairs,4,0.1,1305.12,287.13
ORD-104899,2023-02-05,Sharjah,Corporate,Office Supplies,Binders,2,0.1,74.51,26.82
ORD-103872,2023-02-05,Dubai,Consumer,Technology,Laptops,2,0.0,1333.04,213.29
ORD-103455,2023-02-05,Dubai,Corporate,Technology,Laptops,8,0.3,2470.46,-49.41
ORD-105576,2023-02-05,Dubai,SMB,Technology,Phones,7,0.0,3423.54,547.77
ORD-105941,2023-02-05,Sharjah,Corporate,Furniture,Storage,6,0.2,2050.73,328.12
ORD-104888,2023-02-06,Abu Dhabi,Consumer,Office Supplies,Binders,1,0.15,39.12,12.91
ORD-105901,2023-02-06,Sharjah,Consumer,Technology,Accessories,3,0.1,2979.69,297.97
ORD-105546,2023-02-06,Sharjah,Corporate,Office Supplies,Storage,6,0.0,249.67,104.86
ORD-104074,2023-02-06,Abu Dhabi,Consumer,Furniture,Storage,3,0.0,1840.35,515.3
ORD-101208,2023-02-06,Dubai,Corporate,Technology,Phones,6,0.0,4422.36,707.58
ORD-104251,2023-02-06,Abu Dhabi,SMB,Technology,Laptops,5,0.3,4503.32,-90.07
ORD-101076,2023-02-06,Abu Dhabi,Consumer,Office Supplies,Storage,1,0.1,41.57,14.97
ORD-101307,2023-02-06,Abu Dhabi,Consumer,Office Supplies,Paper,2,0.1,55.0,19.8
ORD-101958,2023-02-06,Dubai,Consumer,Technology,Monitors,2,0.0,224.55,35.93
ORD-101532,2023-02-06,Abu Dhabi,Corporate,Office Supplies,Storage,1,0.2,50.64,15.19
ORD-101447,2023-02-06,Abu Dhabi,Consumer,Furniture,Storage,7,0.1,3228.47,710.26
ORD-101691,2023-02-06,Dubai,Corporate,Furniture,Bookcases,8,0.1,3341.65,735.16
ORD-103932,2023-02-06,Abu Dhabi,Consumer,Technology,Laptops,7,0.1,3633.03,363.3
ORD-101552,2023-02-07,Abu Dhabi,SMB,Office Supplies,Paper,7,0.2,152.98,45.89
ORD-102947,2023-02-07,Northern Emirates,Consumer,Technology,Laptops,2,0.1,1743.52,174.35
ORD-101044,2023-02-07,Abu Dhabi,Consumer,Office Supplies,Binders,8,0.0,344.29,144.6
ORD-100764,2023-02-07,Northern Emirates,Consumer,Furniture,Chairs,6,0.1,2348.62,516.7
ORD-104687,2023-02-07,Abu Dhabi,Consumer,Technology,Monitors,3,0.3,3486.44,-69.73
ORD-104282,2023-02-07,Northern Emirates,Consumer,Office Supplies,Binders,3,0.2,207.2,62.16
ORD-103851,2023-02-07,Dubai,Consumer,Technology,Monitors,8,0.15,7854.64,549.82
ORD-101406,2023-02-07,Abu Dhabi,SMB,Technology,Laptops,5,0.1,6218.45,621.84
ORD-105051,2023-02-07,Abu Dhabi,Consumer,Office Supplies,Storage,3,0.0,128.31,53.89
ORD-102599,2023-02-08,Sharjah,Corporate,Furniture,Bookcases,3,0.0,1682.32,471.05
ORD-105761,2023-02-08,Abu Dhabi,Consumer,Office Supplies,Pens,1,0.2,43.39,13.02
ORD-105112,2023-02-08,Dubai,Corporate,Technology,Monitors,6,0.0,3307.74,529.24
ORD-100653,2023-02-08,Dubai,Consumer,Office Supplies,Pens,8,0.1,255.18,91.86
ORD-103351,2023-02-08,Dubai,SMB,Technology,Monitors,5,0.0,2001.01,320.16
ORD-102600,2023-02-08,Northern Emirates,Consumer,Furniture,Bookcases,2,0.15,1170.82,222.46
ORD-105587,2023-02-08,Dubai,Consumer,Technology,Laptops,4,0.2,3222.86,128.91
ORD-103583,2023-02-08,Northern Emirates,Consumer,Furniture,Chairs,7,0.0,3708.46,1038.37
ORD-100412,2023-02-08,Abu Dhabi,Corporate,Furniture,Storage,1,0.0,555.28,155.48
ORD-103717,2023-02-09,Northern Emirates,Consumer,Furniture,Chairs,2,0.0,611.83,171.31
ORD-105861,2023-02-09,Dubai,Consumer,Office Supplies,Storage,6,0.0,281.51,118.23
ORD-103003,2023-02-09,Abu Dhabi,SMB,Furniture,Tables,1,0.1,564.47,124.18
ORD-102984,2023-02-09,Abu Dhabi,Corporate,Office Supplies,Pens,7,0.0,392.9,165.02
ORD-102207,2023-02-09,Dubai,SMB,Technology,Laptops,2,0.0,2535.12,405.62
ORD-103704,2023-02-09,Abu Dhabi,Consumer,Furniture,Tables,4,0.15,1982.88,376.75
ORD-102523,2023-02-09,Dubai,Corporate,Office Supplies,Storage,1,0.0,69.49,29.19
ORD-104757,2023-02-10,Dubai,Corporate,Furniture,Chairs,7,0.1,4735.44,1041.8
ORD-103645,2023-02-10,Dubai,Corporate,Technology,Laptops,3,0.3,1191.55,-23.83
ORD-104661,2023-02-10,Dubai,Consumer,Technology,Monitors,7,0.1,3613.21,361.32
ORD-100734,2023-02-10,Abu Dhabi,SMB,Office Supplies,Binders,6,0.15,344.87,113.81
ORD-102408,2023-02-10,Northern Emirates,Consumer,Furniture,Tables,8,0.2,4340.94,694.55
ORD-103520,2023-02-10,Abu Dhabi,Consumer,Office Supplies,Pens,4,0.0,239.53,100.6
ORD-101471,2023-02-10,Abu Dhabi,SMB,Office Supplies,Storage,7,0.2,200.07,60.02
ORD-105342,2023-02-10,Dubai,Consumer,Office Supplies,Binders,3,0.0,196.8,82.66
ORD-102401,2023-02-10,Sharjah,Corporate,Furniture,Bookcases,3,0.0,1137.22,318.42
ORD-101654,2023-02-10,Northern Emirates,SMB,Furniture,Bookcases,5,0.3,2890.14,289.01
ORD-102399,2023-02-11,Northern Emirates,Consumer,Office Supplies,Paper,1,0.15,71.7,23.66
ORD-104039,2023-02-11,Sharjah,SMB,Office Supplies,Paper,6,0.0,158.47,66.56
ORD-101530,2023-02-11,Dubai,Corporate,Office Supplies,Pens,3,0.0,99.46,41.77
ORD-102772,2023-02-11,Northern Emirates,SMB,Furniture,Bookcases,3,0.2,576.44,92.23
ORD-105041,2023-02-11,Northern Emirates,Corporate,Technology,Monitors,7,0.0,4963.59,794.17
ORD-105882,2023-02-11,Dubai,Corporate,Furniture,Tables,2,0.1,656.75,144.49
ORD-105110,2023-02-11,Northern Emirates,Consumer,Technology,Monitors,8,0.1,5369.77,536.98
ORD-101649,2023-02-11,Dubai,Corporate,Office Supplies,Pens,1,0.2,58.66,17.6
ORD-100853,2023-02-11,Northern Emirates,Corporate,Office Supplies,Storage,1,0.0,53.72,22.56
ORD-104828,2023-02-11,Dubai,Consumer,Furniture,Storage,5,0.0,746.4,208.99
ORD-100920,2023-02-11,Northern Emirates,Consumer,Technology,Phones,3,0.15,1845.26,129.17
ORD-103208,2023-02-12,Abu Dhabi,Corporate,Furniture,Storage,1,0.2,314.48,50.32
ORD-100608,2023-02-12,Dubai,SMB,Technology,Phones,5,0.0,2449.31,391.89
ORD-101858,2023-02-12,Dubai,Consumer,Office Supplies,Storage,7,0.0,272.95,114.64
ORD-102087,2023-02-12,Northern Emirates,Corporate,Furniture,Tables,7,0.1,4456.59,980.45
ORD-104147,2023-02-12,Sharjah,Consumer,Office Supplies,Binders,3,0.0,156.21,65.61
ORD-101976,2023-02-12,Sharjah,Consumer,Technology,Monitors,3,0.3,1783.59,-35.67
ORD-101803,2023-02-12,Sharjah,SMB,Technology,Accessories,8,0.1,5577.52,557.75
ORD-103398,2023-02-12,Northern Emirates,SMB,Technology,Phones,5,0.0,2530.98,404.96
ORD-104446,2023-02-12,Dubai,Consumer,Office Supplies,Paper,3,0.0,152.71,64.14
ORD-103992,2023-02-12,Dubai,Corporate,Office Supplies,Binders,2,0.0,16.0,6.72
ORD-101183,2023-02-13,Dubai,Consumer,Technology,Phones,4,0.15,2088.3,146.18
ORD-105471,2023-02-13,Dubai,SMB,Technology,Laptops,5,0.0,3637.76,582.04
ORD-103624,2023-02-13,Dubai,Consumer,Furniture,Bookcases,4,0.15,1000.59,190.11
ORD-101807,2023-02-13,Abu Dhabi,Consumer,Furniture,Storage,6,0.0,2057.43,576.08
ORD-102605,2023-02-13,Dubai,Consumer,Technology,Laptops,6,0.0,4159.95,665.59
ORD-100470,2023-02-13,Abu Dhabi,Consumer,Office Supplies,Paper,5,0.1,324.29,116.74
ORD-100030,2023-02-13,Dubai,Corporate,Office Supplies,Paper,7,0.15,242.62,80.06
ORD-102485,2023-02-13,Dubai,Consumer,Office Supplies,Paper,7,0.3,368.73,88.5
ORD-101027,2023-02-13,Northern Emirates,Consumer,Furniture,Storage,3,0.0,717.13,200.8
ORD-105114,2023-02-14,Sharjah,SMB,Furniture,Chairs,4,0.1,2476.82,544.9
ORD-102120,2023-02-14,Abu Dhabi,Corporate,Technology,Laptops,5,0.0,3045.83,487.33
ORD-104651,2023-02-14,Dubai,Consumer,Technology,Phones,3,0.1,2332.4,233.24
ORD-104409,2023-02-14,Dubai,SMB,Office Supplies,Paper,7,0.0,395.45,166.09
ORD-100444,2023-02-14,Sharjah,Consumer,Furniture,Tables,3,0.0,1474.94,412.98
ORD-103895,2023-02-14,Dubai,Corporate,Office Supplies,Storage,3,0.0,143.1,60.1
ORD-103437,2023-02-14,Sharjah,Consumer,Office Supplies,Binders,7,0.0,391.82,164.56
ORD-104630,2023-02-14,Sharjah,Corporate,Office Supplies,Pens,4,0.0,52.49,22.05
ORD-104812,2023-02-15,Abu Dhabi,Consumer,Technology,Monitors,1,0.0,819.05,131.05
ORD-104846,2023-02-15,Abu Dhabi,Consumer,Technology,Monitors,5,0.15,3481.19,243.68
ORD-105141,2023-02-15,Sharjah,Consumer,Furniture,Storage,4,0.0,1895.35,530.7
ORD-102147,2023-02-15,Dubai,Consumer,Furniture,Storage,7,0.0,4333.0,1213.24
ORD-104345,2023-02-15,Dubai,Consumer,Technology,Laptops,1,0.0,501.82,80.29
ORD-100186,2023-02-15,Sharjah,Consumer,Office Supplies,Pens,8,0.1,525.7,189.25
ORD-100983,2023-02-15,Dubai,Consumer,Technology,Laptops,1,0.0,515.75,82.52
ORD-102055,2023-02-15,Dubai,Consumer,Furniture,Tables,1,0.0,372.27,104.24
ORD-101810,2023-02-15,Abu Dhabi,Consumer,Technology,Phones,6,0.3,6521.97,-130.44
ORD-100751,2023-02-15,Dubai,SMB,Technology,Accessories,5,0.0,1093.19,174.91
ORD-105859,2023-02-15,Sharjah,Corporate,Technology,Phones,8,0.1,3360.7,336.07
ORD-103467,2023-02-15,Dubai,Corporate,Furniture,Bookcases,2,0.0,1575.91,441.25
ORD-103779,2023-02-15,Sharjah,SMB,Technology,Accessories,6,0.2,1051.43,42.06
ORD-105621,2023-02-15,Sharjah,Corporate,Office Supplies,Pens,3,0.15,209.93,69.28
ORD-103448,2023-02-15,Abu Dhabi,Consumer,Office Supplies,Paper,8,0.15,265.17,87.51
ORD-104241,2023-02-15,Dubai,Corporate,Technology,Monitors,2,0.1,1862.57,186.26
ORD-101889,2023-02-15,Dubai,SMB,Technology,Monitors,8,0.15,3034.33,212.4
ORD-104519,2023-02-15,Sharjah,Corporate,Technology,Phones,8,0.0,3841.68,614.67
ORD-102815,2023-02-16,Abu Dhabi,Consumer,Furniture,Storage,8,0.0,3934.61,1101.69
ORD-104246,2023-02-16,Dubai,SMB,Furniture,Chairs,6,0.1,1693.62,372.6
ORD-105781,2023-02-16,Dubai,SMB,Technology,Phones,2,0.15,890.88,62.36
ORD-103590,2023-02-16,Dubai,Consumer,Office Supplies,Paper,6,0.0,314.14,131.94
ORD-102361,2023-02-16,Dubai,Consumer,Technology,Phones,8,0.3,6059.24,-121.18
ORD-104648,2023-02-16,Abu Dhabi,Corporate,Furniture,Chairs,4,0.1,1562.79,343.81
ORD-101349,2023-02-16,Sharjah,Consumer,Furniture,Bookcases,3,0.0,298.5,83.58
ORD-104822,2023-02-16,Abu Dhabi,Corporate,Office Supplies,Binders,1,0.0,49.99,21.0
ORD-102092,2023-02-16,Abu Dhabi,Consumer,Furniture,Chairs,2,0.0,1041.78,291.7
ORD-102056,2023-02-17,Sharjah,Corporate,Technology,Laptops,2,0.2,1008.0,40.32
ORD-103545,2023-02-17,Abu Dhabi,Consumer,Office Supplies,Binders,2,0.2,91.99,27.6
ORD-102671,2023-02-17,Abu Dhabi,Consumer,Office Supplies,Pens,2,0.0,94.63,39.74
ORD-101426,2023-02-17,Abu Dhabi,Corporate,Furniture,Bookcases,4,0.0,1783.5,499.38
ORD-100288,2023-02-17,Dubai,Corporate,Office Supplies,Storage,4,0.0,155.6,65.35
ORD-101515,2023-02-17,Dubai,SMB,Technology,Monitors,4,0.2,2170.55,86.82
ORD-101075,2023-02-17,Dubai,Corporate,Office Supplies,Paper,1,0.2,69.04,20.71
ORD-105779,2023-02-18,Dubai,SMB,Furniture,Tables,5,0.2,1685.12,269.62
ORD-104061,2023-02-18,Sharjah,SMB,Office Supplies,Binders,6,0.0,253.08,106.29
ORD-103207,2023-02-18,Dubai,Consumer,Technology,Monitors,6,0.2,6522.3,260.89
ORD-102773,2023-02-18,Abu Dhabi,SMB,Technology,Accessories,1,0.3,995.0,-19.9
ORD-101945,2023-02-18,Dubai,Consumer,Technology,Monitors,1,0.3,479.58,-9.59
ORD-100916,2023-02-18,Dubai,Consumer,Furniture,Storage,3,0.0,1446.0,404.88
ORD-103097,2023-02-18,Northern Emirates,Corporate,Technology,Monitors,2,0.1,1628.75,162.88
ORD-104678,2023-02-18,Dubai,Consumer,Furniture,Storage,5,0.15,1426.7,271.07
ORD-104706,2023-02-18,Dubai,Corporate,Technology,Accessories,7,0.1,4732.52,473.25
ORD-104577,2023-02-18,Abu Dhabi,Corporate,Furniture,Bookcases,8,0.0,2982.31,835.05
ORD-104951,2023-02-19,Dubai,Corporate,Furniture,Storage,2,0.2,499.53,79.92
ORD-101583,2023-02-19,Sharjah,Corporate,Office Supplies,Storage,8,0.0,381.91,160.4
ORD-103684,2023-02-19,Sharjah,Consumer,Technology,Laptops,8,0.0,4869.5,779.12
ORD-103653,2023-02-19,Dubai,Consumer,Furniture,Chairs,5,0.0,2317.02,648.77
ORD-104923,2023-02-19,Dubai,SMB,Office Supplies,Storage,6,0.0,355.12,149.15
ORD-100809,2023-02-19,Abu Dhabi,Consumer,Technology,Accessories,5,0.2,54.89,2.2
ORD-101841,2023-02-19,Sharjah,Consumer,Technology,Monitors,2,0.15,945.13,66.16
ORD-103331,2023-02-19,Abu Dhabi,Corporate,Technology,Laptops,6,0.0,2971.83,475.49
ORD-100322,2023-02-20,Sharjah,Consumer,Furniture,Chairs,2,0.0,803.21,224.9
ORD-103125,2023-02-20,Dubai,Consumer,Furniture,Bookcases,1,0.0,729.86,204.36
ORD-105365,2023-02-20,Sharjah,Consumer,Technology,Monitors,1,0.15,686.94,48.09
ORD-101487,2023-02-20,Abu Dhabi,Corporate,Office Supplies,Storage,8,0.0,522.79,219.57
ORD-103834,2023-02-20,Northern Emirates,Consumer,Technology,Accessories,1,0.0,1059.25,169.48
ORD-102215,2023-02-20,Abu Dhabi,Consumer,Office Supplies,Paper,8,0.15,389.66,128.59
ORD-100811,2023-02-20,Dubai,Consumer,Office Supplies,Paper,7,0.0,414.68,174.17
ORD-105126,2023-02-20,Abu Dhabi,Corporate,Technology,Monitors,3,0.3,733.43,-14.67
ORD-105231,2023-02-20,Dubai,Consumer,Technology,Accessories,3,0.0,2123.99,339.84
ORD-102435,2023-02-21,Dubai,Consumer,Technology,Monitors,5,0.0,3668.54,586.97
ORD-102720,2023-02-21,Abu Dhabi,SMB,Technology,Monitors,5,0.3,3669.31,-73.39
ORD-102565,2023-02-21,Sharjah,Corporate,Office Supplies,Pens,2,0.2,80.44,24.13
ORD-105619,2023-02-21,Dubai,Corporate,Office Supplies,Binders,1,0.0,22.84,9.59
ORD-105195,2023-02-21,Dubai,Consumer,Furniture,Storage,1,0.0,494.43,138.44
ORD-101846,2023-02-21,Sharjah,Corporate,Furniture,Tables,5,0.2,2420.76,387.32
ORD-101781,2023-02-21,Abu Dhabi,Consumer,Technology,Accessories,4,0.3,2355.01,-47.1
ORD-104766,2023-02-21,Abu Dhabi,Consumer,Office Supplies,Paper,3,0.0,176.25,74.02
ORD-101674,2023-02-21,Abu Dhabi,Consumer,Furniture,Storage,2,0.3,1504.15,150.42
ORD-100502,2023-02-21,Dubai,SMB,Office Supplies,Paper,8,0.3,505.96,121.43
ORD-105592,2023-02-21,Abu Dhabi,Consumer,Technology,Monitors,1,0.0,654.84,104.77
ORD-103333,2023-02-22,Abu Dhabi,Corporate,Furniture,Chairs,3,0.15,1513.22,287.51
ORD-102904,2023-02-22,Sharjah,SMB,Furniture,Bookcases,6,0.1,2069.54,455.3
ORD-100404,2023-02-22,Dubai,Consumer,Office Supplies,Paper,6,0.1,288.91,104.01
ORD-104435,2023-02-22,Abu Dhabi,Corporate,Technology,Phones,6,0.15,5178.96,362.53
ORD-102839,2023-02-22,Sharjah,Consumer,Office Supplies,Pens,1,0.2,36.6,10.98
ORD-102068,2023-02-22,Dubai,SMB,Furniture,Storage,3,0.0,646.54,181.03
ORD-100368,2023-02-22,Abu Dhabi,SMB,Technology,Phones,8,0.3,5873.4,-117.47
ORD-103423,2023-02-22,Sharjah,Consumer,Furniture,Tables,2,0.15,929.28,176.56
ORD-100971,2023-02-22,Dubai,Consumer,Furniture,Chairs,7,0.1,2981.42,655.91
ORD-102298,2023-02-22,Northern Emirates,Consumer,Technology,Phones,5,0.15,3324.79,232.74
ORD-101162,2023-02-22,Sharjah,Consumer,Technology,Monitors,6,0.3,939.86,-18.8
ORD-103046,2023-02-22,Dubai,Corporate,Furniture,Tables,3,0.0,1342.43,375.88
ORD-103172,2023-02-23,Sharjah,SMB,Technology,Laptops,5,0.1,2191.84,219.18
ORD-102727,2023-02-23,Dubai,Corporate,Technology,Phones,5,0.1,3618.45,361.84
ORD-103623,2023-02-23,Sharjah,Consumer,Technology,Laptops,4,0.0,2253.45,360.55
ORD-102566,2023-02-23,Dubai,Consumer,Office Supplies,Paper,4,0.0,199.61,83.84
ORD-103603,2023-02-23,Dubai,Consumer,Technology,Accessories,3,0.2,3160.98,126.44
ORD-101451,2023-02-23,Dubai,Consumer,Technology,Laptops,1,0.0,169.06,27.05
ORD-104622,2023-02-23,Northern Emirates,SMB,Technology,Accessories,2,0.0,1407.24,225.16
ORD-105209,2023-02-23,Dubai,Corporate,Furniture,Storage,4,0.15,1280.26,243.25
ORD-105489,2023-02-24,Sharjah,Consumer,Technology,Laptops,4,0.1,2946.99,294.7
ORD-100711,2023-02-24,Northern Emirates,Consumer,Furniture,Chairs,8,0.1,1560.27,343.26
ORD-104279,2023-02-24,Dubai,Corporate,Technology,Accessories,1,0.0,668.05,106.89
ORD-104481,2023-02-24,Dubai,SMB,Furniture,Chairs,3,0.0,1162.38,325.47
ORD-104261,2023-02-24,Northern Emirates,Consumer,Furniture,Storage,4,0.0,2179.95,610.39
ORD-101124,2023-02-24,Sharjah,SMB,Technology,Accessories,7,0.1,4506.03,450.6
ORD-101007,2023-02-24,Abu Dhabi,Corporate,Technology,Monitors,3,0.0,657.87,105.26
ORD-100204,2023-02-25,Abu Dhabi,Consumer,Office Supplies,Storage,7,0.2,447.07,134.12
ORD-103038,2023-02-25,Northern Emirates,Consumer,Technology,Phones,5,0.0,3019.92,483.19
ORD-105600,2023-02-25,Northern Emirates,Consumer,Office Supplies,Storage,8,0.15,434.99,143.55
ORD-102071,2023-02-25,Sharjah,Consumer,Technology,Laptops,3,0.0,2505.53,400.88
ORD-100128,2023-02-25,Dubai,SMB,Office Supplies,Paper,5,0.15,219.84,72.55
ORD-102965,2023-02-25,Sharjah,SMB,Furniture,Tables,7,0.0,3155.85,883.64
ORD-101561,2023-02-26,Abu Dhabi,Consumer,Office Supplies,Paper,1,0.15,48.41,15.98
ORD-105414,2023-02-26,Dubai,Corporate,Furniture,Storage,5,0.0,1768.77,495.26
ORD-103893,2023-02-26,Northern Emirates,Corporate,Technology,Laptops,5,0.3,2925.3,-58.51
ORD-103795,2023-02-26,Northern Emirates,Consumer,Office Supplies,Pens,4,0.3,73.92,17.74
ORD-104175,2023-02-26,Sharjah,SMB,Office Supplies,Binders,6,0.0,165.87,69.67
ORD-103788,2023-02-26,Dubai,Corporate,Furniture,Tables,7,0.15,3084.47,586.05
ORD-104758,2023-02-26,Northern Emirates,Consumer,Technology,Phones,6,0.0,5265.13,842.42
ORD-103095,2023-02-27,Dubai,Corporate,Technology,Monitors,1,0.0,733.21,117.31
ORD-100990,2023-02-27,Northern Emirates,Corporate,Office Supplies,Paper,8,0.0,538.17,226.03
ORD-102241,2023-02-27,Abu Dhabi,Consumer,Technology,Laptops,4,0.1,2419.38,241.94
ORD-100803,2023-02-27,Dubai,Consumer,Office Supplies,Storage,2,0.0,114.22,47.97
ORD-101037,2023-02-27,Sharjah,Corporate,Furniture,Bookcases,4,0.3,882.0,88.2
ORD-103865,2023-02-27,Abu Dhabi,Consumer,Office Supplies,Storage,4,0.1,183.03,65.89
ORD-105495,2023-02-28,Dubai,Consumer,Furniture,Chairs,8,0.0,3526.9,987.53
ORD-100329,2023-02-28,Abu Dhabi,Corporate,Office Supplies,Paper,6,0.2,352.9,105.87
ORD-102969,2023-02-28,Dubai,SMB,Furniture,Tables,8,0.2,3673.16,587.71
ORD-101437,2023-02-28,Sharjah,Corporate,Office Supplies,Pens,1,0.1,31.36,11.29
ORD-105624,2023-02-28,Sharjah,Consumer,Office Supplies,Storage,4,0.1,139.69,50.29
ORD-102189,2023-02-28,Dubai,SMB,Furniture,Bookcases,6,0.15,1187.11,225.55
ORD-100427,2023-02-28,Dubai,SMB,Technology,Laptops,6,0.1,4982.69,498.27
ORD-105519,2023-02-28,Abu Dhabi,Consumer,Office Supplies,Pens,1,0.0,14.18,5.96
ORD-101264,2023-02-28,Dubai,Corporate,Technology,Phones,4,0.2,748.07,29.92
ORD-100785,2023-02-28,Abu Dhabi,Consumer,Office Supplies,Storage,3,0.0,135.09,56.74
ORD-101100,2023-03-01,Dubai,Corporate,Office Supplies,Storage,5,0.0,235.21,98.79
ORD-105888,2023-03-01,Dubai,SMB,Office Supplies,Pens,3,0.1,130.43,46.95
ORD-105989,2023-03-01,Abu Dhabi,Corporate,Technology,Laptops,5,0.0,4123.17,659.71
ORD-102250,2023-03-01,Abu Dhabi,Corporate,Furniture,Chairs,3,0.0,1619.2,453.38
ORD-101184,2023-03-01,Abu Dhabi,SMB,Technology,Monitors,8,0.3,3851.15,-77.02
ORD-100603,2023-03-01,Dubai,Consumer,Office Supplies,Paper,4,0.1,221.4,79.7
ORD-105029,2023-03-01,Dubai,Corporate,Technology,Phones,7,0.15,8096.83,566.78
ORD-104837,2023-03-01,Sharjah,SMB,Office Supplies,Binders,6,0.2,290.38,87.11
ORD-101086,2023-03-01,Dubai,Consumer,Office Supplies,Binders,7,0.1,111.18,40.02
ORD-100034,2023-03-01,Sharjah,Consumer,Technology,Monitors,3,0.0,2787.58,446.01
ORD-100154,2023-03-01,Abu Dhabi,Consumer,Furniture,Tables,8,0.0,4581.59,1282.85
ORD-101288,2023-03-02,Dubai,Corporate,Technology,Accessories,1,0.15,1040.02,72.8
ORD-105309,2023-03-02,Sharjah,Consumer,Office Supplies,Paper,6,0.0,311.25,130.72
ORD-104096,2023-03-02,Northern Emirates,SMB,Furniture,Storage,1,0.1,428.3,94.23
ORD-104348,2023-03-02,Northern Emirates,Consumer,Furniture,Bookcases,6,0.0,2640.67,739.39
ORD-100872,2023-03-02,Dubai,Corporate,Office Supplies,Pens,8,0.1,223.42,80.43
ORD-105236,2023-03-02,Abu Dhabi,Consumer,Office Supplies,Pens,2,0.0,62.0,26.04
ORD-104632,2023-03-02,Abu Dhabi,Corporate,Office Supplies,Storage,4,0.0,239.42,100.56
ORD-102791,2023-03-03,Dubai,Corporate,Office Supplies,Storage,7,0.3,285.52,68.52
ORD-103700,2023-03-03,Northern Emirates,Consumer,Office Supplies,Storage,3,0.0,180.98,76.01
ORD-102960,2023-03-03,Dubai,SMB,Furniture,Chairs,8,0.0,3888.64,1088.82
ORD-104907,2023-03-03,Abu Dhabi,SMB,Office Supplies,Storage,2,0.2,101.21,30.36
ORD-100824,2023-03-03,Abu Dhabi,Corporate,Furniture,Storage,5,0.0,2690.37,753.3
ORD-104508,2023-03-03,Abu Dhabi,Consumer,Furniture,Storage,7,0.1,2305.48,507.21
ORD-102832,2023-03-03,Abu Dhabi,SMB,Office Supplies,Storage,2,0.0,89.72,37.68
ORD-102270,2023-03-03,Dubai,Corporate,Technology,Laptops,6,0.0,4172.0,667.52
ORD-103757,2023-03-03,Sharjah,Corporate,Office Supplies,Paper,1,0.2,38.66,11.6
ORD-102952,2023-03-04,Northern Emirates,Consumer,Office Supplies,Binders,4,0.0,213.85,89.82
ORD-101488,2023-03-04,Dubai,Consumer,Technology,Phones,3,0.15,3022.03,211.54
ORD-103119,2023-03-04,Sharjah,Corporate,Technology,Laptops,4,0.0,5356.39,857.02
ORD-100533,2023-03-04,Abu Dhabi,Consumer,Office Supplies,Binders,6,0.3,345.71,82.97
ORD-105252,2023-03-04,Sharjah,Consumer,Technology,Monitors,5,0.3,4691.37,-93.83
ORD-103819,2023-03-04,Northern Emirates,Consumer,Technology,Laptops,8,0.15,7341.1,513.88
ORD-103523,2023-03-04,Abu Dhabi,Consumer,Office Supplies,Storage,5,0.0,210.28,88.32
ORD-101197,2023-03-04,Abu Dhabi,Consumer,Furniture,Bookcases,5,0.0,2975.59,833.17
ORD-105133,2023-03-04,Sharjah,Consumer,Furniture,Tables,2,0.1,664.12,146.11
ORD-105415,2023-03-05,Northern Emirates,Consumer,Office Supplies,Binders,5,0.15,332.46,109.71
ORD-103780,2023-03-05,Abu Dhabi,Consumer,Office Supplies,Storage,8,0.0,232.61,97.7
ORD-104827,2023-03-05,Abu Dhabi,Corporate,Furniture,Storage,8,0.0,4640.41,1299.31
ORD-105983,2023-03-05,Sharjah,Consumer,Furniture,Chairs,8,0.1,2032.69,447.19
ORD-100113,2023-03-05,Abu Dhabi,Corporate,Office Supplies,Binders,5,0.2,159.4,47.82
ORD-105465,2023-03-05,Dubai,Consumer,Furniture,Bookcases,7,0.2,4570.33,731.25
ORD-101158,2023-03-06,Sharjah,Consumer,Furniture,Bookcases,1,0.3,123.08,12.31
ORD-105674,2023-03-06,Abu Dhabi,Consumer,Furniture,Chairs,2,0.0,1122.09,314.19
ORD-104953,2023-03-06,Dubai,Corporate,Furniture,Tables,1,0.2,396.33,63.41
ORD-103860,2023-03-06,Dubai,Corporate,Technology,Accessories,5,0.0,1736.29,277.81
ORD-102858,2023-03-06,Abu Dhabi,Consumer,Office Supplies,Binders,4,0.0,276.79,116.25
ORD-104998,2023-03-06,Sharjah,Consumer,Technology,Laptops,4,0.0,3644.27,583.08
ORD-101198,2023-03-06,Dubai,Consumer,Furniture,Bookcases,7,0.2,2451.87,392.3
ORD-104864,2023-03-06,Dubai,Consumer,Office Supplies,Storage,8,0.0,247.35,103.89
ORD-103050,2023-03-06,Dubai,Corporate,Furniture,Bookcases,3,0.15,750.89,142.67
