customer_id,tenure_months,monthly_charges,contract,support_calls,payment_method,churned
C12209,63,42.1,Month-to-month,2,Auto-pay,0
C12210,21,124.99,Month-to-month,1,Auto-pay,0
C12211,53,59.91,Month-to-month,2,Manual,0
C12212,43,66.7,Month-to-month,2,Auto-pay,0
C12213,46,97.54,Month-to-month,2,Auto-pay,0
C12214,60,53.21,One year,3,Auto-pay,0
C12215,14,40.52,Month-to-month,1,Auto-pay,0
C12216,62,109.58,One year,4,Auto-pay,0
C12217,41,43.71,One year,1,Auto-pay,0
C12218,1,82.79,Month-to-month,0,Manual,0
C12219,29,75.65,Month-to-month,2,Auto-pay,0
C12220,7,20.0,Month-to-month,1,Auto-pay,1
C12221,24,43.6,Month-to-month,1,Auto-pay,1
C12222,14,85.64,Month-to-month,1,Auto-pay,1
C12223,47,111.99,One year,2,Manual,0
C12224,1,52.14,One year,1,Auto-pay,1
C12225,7,48.42,Month-to-month,1,Auto-pay,0
C12226,64,93.94,Month-to-month,3,Manual,1
C12227,29,99.06,Two year,1,Auto-pay,0
C12228,5,103.02,Month-to-month,1,Auto-pay,1
C12229,56,81.62,One year,0,Auto-pay,0
C12230,65,59.09,Month-to-month,0,Auto-pay,1
C12231,24,98.51,One year,1,Manual,1
C12232,22,72.48,Month-to-month,2,Manual,0
C12233,41,95.13,Two year,1,Manual,0
C12234,6,59.44,Month-to-month,0,Manual,1
C12235,71,68.7,One year,1,Manual,0
C12236,27,91.06,One year,1,Auto-pay,0
C12237,19,20.0,One year,0,Auto-pay,0
C12238,52,115.16,Month-to-month,2,Auto-pay,0
C12239,28,73.49,One year,3,Manual,0
C12240,10,20.0,One year,0,Manual,1
C12241,34,80.07,One year,0,Auto-pay,0
C12242,68,62.0,One year,2,Auto-pay,0
C12243,36,43.73,One year,2,Auto-pay,0
C12244,13,133.73,Two year,0,Auto-pay,0
C12245,16,100.11,Two year,0,Auto-pay,0
C12246,64,70.26,Month-to-month,1,Auto-pay,0
C12247,55,76.63,Two year,2,Auto-pay,0
C12248,2,83.01,One year,1,Auto-pay,0
C12249,16,26.15,One year,3,Auto-pay,0
C12250,53,153.86,One year,0,Auto-pay,0
C12251,22,76.33,Month-to-month,4,Auto-pay,0
C12252,35,129.25,Month-to-month,0,Auto-pay,0
C12253,63,49.56,Month-to-month,2,Auto-pay,0
C12254,55,92.6,Two year,2,Auto-pay,0
C12255,48,39.49,One year,0,Auto-pay,0
C12256,47,20.0,Month-to-month,6,Auto-pay,0
C12257,18,102.13,One year,2,Manual,0
C12258,14,80.85,One year,0,Auto-pay,0
C12259,59,59.09,One year,2,Auto-pay,0
C12260,4,20.0,Month-to-month,5,Manual,1
C12261,47,60.88,One year,1,Manual,0
C12262,29,83.21,Two year,1,Manual,0
C12263,2,42.68,Month-to-month,2,Auto-pay,1
C12264,42,78.96,Month-to-month,1,Auto-pay,0
C12265,10,55.96,Month-to-month,0,Manual,0
C12266,61,38.95,One year,0,Manual,0
C12267,18,70.73,One year,2,Auto-pay,0
C12268,17,20.0,Two year,3,Auto-pay,0
C12269,49,90.04,Month-to-month,0,Auto-pay,0
C12270,22,77.95,Two year,3,Auto-pay,0
C12271,27,93.15,Two year,1,Auto-pay,0
C12272,25,108.86,Two year,2,Auto-pay,0
C12273,36,67.42,One year,3,Manual,0
C12274,52,20.0,Month-to-month,2,Auto-pay,0
C12275,56,67.3,One year,2,Auto-pay,0
C12276,9,40.65,One year,0,Manual,1
C12277,34,117.98,Month-to-month,5,Auto-pay,1
C12278,38,63.88,Two year,2,Auto-pay,0
C12279,68,100.24,Month-to-month,3,Auto-pay,0
C12280,42,118.83,Two year,0,Manual,0
C12281,59,52.57,Two year,0,Auto-pay,0
C12282,38,77.27,One year,1,Auto-pay,0
C12283,37,76.18,Two year,2,Auto-pay,0
C12284,39,141.19,Month-to-month,2,Auto-pay,0
C12285,7,112.98,Month-to-month,3,Auto-pay,0
C12286,31,43.07,Month-to-month,0,Manual,0
C12287,68,56.68,Month-to-month,3,Manual,0
C12288,71,61.08,Month-to-month,2,Manual,0
C12289,13,50.63,Month-to-month,2,Auto-pay,1
C12290,32,65.51,Month-to-month,0,Auto-pay,0
C12291,58,59.1,One year,3,Auto-pay,0
C12292,60,76.09,Month-to-month,2,Auto-pay,0
C12293,46,71.54,One year,0,Manual,0
C12294,40,109.61,One year,3,Auto-pay,0
C12295,63,52.15,One year,1,Manual,0
C12296,44,24.93,Two year,1,Auto-pay,0
C12297,57,60.2,One year,2,Manual,0
C12298,58,56.6,One year,0,Manual,0
C12299,19,119.2,Month-to-month,2,Auto-pay,1
C12300,70,100.36,Month-to-month,6,Auto-pay,0
C12301,27,113.94,One year,1,Auto-pay,0
C12302,11,103.88,Two year,4,Auto-pay,0
C12303,17,20.0,One year,1,Auto-pay,0
C12304,42,49.42,Two year,1,Manual,0
C12305,66,30.04,Two year,4,Auto-pay,0
C12306,13,122.01,Two year,2,Auto-pay,0
C12307,49,100.2,One year,0,Manual,0
C12308,4,86.95,Two year,0,Auto-pay,0
C12309,37,57.94,One year,2,Manual,0
C12310,64,61.33,Month-to-month,2,Auto-pay,0
C12311,47,49.2,Month-to-month,2,Auto-pay,0
C12312,71,94.5,Two year,2,Manual,0
C12313,68,78.11,Month-to-month,2,Manual,0
C12314,50,95.81,Month-to-month,0,Auto-pay,0
C12315,2,87.56,One year,2,Auto-pay,1
C12316,29,99.77,Month-to-month,2,Manual,1
C12317,9,90.5,Month-to-month,3,Auto-pay,1
C12318,54,108.06,Two year,0,Auto-pay,0
C12319,12,97.19,One year,1,Manual,0
C12320,71,59.57,Month-to-month,1,Manual,0
C12321,45,89.68,Month-to-month,2,Manual,1
C12322,65,84.28,One year,2,Auto-pay,0
C12323,58,69.28,Month-to-month,1,Auto-pay,0
C12324,62,74.48,Month-to-month,2,Auto-pay,0
C12325,4,105.21,Month-to-month,2,Manual,1
C12326,37,91.23,Month-to-month,3,Auto-pay,1
C12327,65,102.92,Two year,0,Auto-pay,0
C12328,16,76.21,Month-to-month,3,Auto-pay,1
C12329,27,109.49,Month-to-month,3,Auto-pay,0
C12330,10,98.21,One year,1,Auto-pay,0
C12331,37,50.81,Month-to-month,3,Auto-pay,1
C12332,6,64.26,Month-to-month,1,Auto-pay,1
C12333,7,49.51,Month-to-month,0,Manual,1
C12334,25,42.62,Two year,0,Auto-pay,0
C12335,57,155.39,Month-to-month,0,Auto-pay,1
C12336,3,125.04,One year,1,Auto-pay,1
C12337,60,109.67,One year,0,Auto-pay,0
C12338,48,88.47,Month-to-month,3,Auto-pay,0
C12339,68,58.74,One year,2,Auto-pay,0
C12340,59,41.75,Month-to-month,3,Manual,0
C12341,54,68.71,Month-to-month,2,Manual,1
C12342,57,53.39,One year,4,Auto-pay,0
C12343,51,96.42,Month-to-month,1,Auto-pay,0
C12344,7,79.56,Two year,1,Auto-pay,0
C12345,47,100.69,One year,0,Manual,0
C12346,15,82.27,Month-to-month,1,Auto-pay,0
C12347,13,24.28,Month-to-month,1,Manual,1
C12348,69,69.83,One year,1,Auto-pay,0
C12349,65,86.63,Two year,0,Manual,0
C12350,71,83.25,Month-to-month,0,Auto-pay,0
C12351,1,58.36,Month-to-month,0,Manual,1
C12352,70,60.3,One year,0,Manual,0
C12353,1,55.05,One year,0,Auto-pay,0
C12354,66,24.9,One year,2,Manual,0
C12355,10,74.13,Month-to-month,2,Auto-pay,0
C12356,11,98.37,Month-to-month,1,Auto-pay,0
C12357,4,60.73,Month-to-month,2,Auto-pay,0
C12358,57,37.74,Two year,3,Auto-pay,0
C12359,58,104.83,Month-to-month,1,Auto-pay,1
C12360,16,115.88,Month-to-month,1,Auto-pay,0
C12361,57,61.79,Month-to-month,4,Auto-pay,0
C12362,19,46.86,Month-to-month,0,Auto-pay,0
C12363,62,70.65,Month-to-month,2,Auto-pay,0
C12364,35,83.43,Two year,1,Manual,0
C12365,41,61.52,Two year,0,Auto-pay,0
C12366,58,27.9,One year,1,Auto-pay,0
C12367,34,103.82,Month-to-month,0,Auto-pay,1
C12368,32,82.27,One year,2,Manual,0
C12369,42,121.47,Month-to-month,3,Manual,1
C12370,16,76.27,Month-to-month,0,Manual,0
C12371,33,119.17,Month-to-month,2,Manual,1
C12372,65,68.21,One year,1,Auto-pay,0
C12373,46,56.87,Month-to-month,1,Manual,0
C12374,21,59.99,Month-to-month,3,Auto-pay,1
C12375,66,129.73,Month-to-month,0,Auto-pay,0
C12376,55,69.37,Two year,3,Auto-pay,0
C12377,70,122.45,One year,4,Auto-pay,0
C12378,55,61.16,Month-to-month,0,Auto-pay,0
C12379,2,33.46,Month-to-month,1,Auto-pay,0
C12380,7,95.97,Month-to-month,0,Auto-pay,0
C12381,1,55.76,Month-to-month,2,Auto-pay,1
C12382,32,84.11,Month-to-month,1,Manual,0
C12383,33,81.03,Month-to-month,0,Auto-pay,0
C12384,10,80.59,Two year,2,Auto-pay,1
C12385,7,124.46,Month-to-month,0,Auto-pay,1
C12386,52,82.57,Month-to-month,1,Auto-pay,0
C12387,51,78.59,Month-to-month,0,Manual,0
C12388,53,64.36,Month-to-month,1,Auto-pay,0
C12389,44,91.14,Month-to-month,0,Auto-pay,0
C12390,22,88.38,One year,1,Auto-pay,0
C12391,41,62.96,One year,4,Auto-pay,0
C12392,49,103.27,Month-to-month,2,Manual,0
C12393,54,68.86,One year,0,Auto-pay,0
C12394,30,92.4,Month-to-month,1,Auto-pay,0
C12395,14,35.22,Month-to-month,1,Auto-pay,0
C12396,40,102.41,Two year,1,Auto-pay,0
C12397,63,53.46,Two year,3,Manual,0
C12398,49,95.26,Month-to-month,0,Auto-pay,0
C12399,50,113.43,One year,4,Auto-pay,0
C12400,60,87.3,One year,2,Auto-pay,0
C12401,48,109.58,Two year,1,Manual,0
C12402,36,42.65,Month-to-month,3,Manual,0
C12403,48,72.52,Month-to-month,3,Manual,0
C12404,50,55.57,One year,2,Manual,0
C12405,32,55.18,Month-to-month,2,Auto-pay,0
C12406,20,27.66,Two year,2,Auto-pay,1
C12407,28,77.42,Month-to-month,1,Auto-pay,0
C12408,34,103.22,One year,5,Manual,0
C12409,48,112.99,Month-to-month,0,Manual,0
C12410,7,43.3,One year,2,Auto-pay,0
C12411,48,60.61,Month-to-month,2,Manual,0
C12412,35,52.78,Month-to-month,1,Manual,1
C12413,8,50.73,Month-to-month,0,Auto-pay,1
C12414,27,66.1,One year,2,Manual,1
C12415,54,75.59,Month-to-month,1,Auto-pay,0
C12416,66,66.3,Month-to-month,0,Auto-pay,0
C12417,57,33.22,Two year,0,Auto-pay,0
C12418,19,104.07,Month-to-month,2,Auto-pay,1
C12419,41,80.34,Month-to-month,2,Auto-pay,1
C12420,71,86.81,One year,0,Auto-pay,0
C12421,35,88.54,Month-to-month,1,Auto-pay,0
C12422,15,93.49,One year,2,Auto-pay,1
C12423,37,79.6,Month-to-month,1,Auto-pay,0
C12424,43,50.0,Two year,0,Manual,0
C12425,16,120.46,Month-to-month,0,Auto-pay,0
C12426,24,94.15,Month-to-month,0,Manual,0
C12427,70,48.07,Two year,2,Auto-pay,0
C12428,64,48.5,One year,2,Auto-pay,0
C12429,63,134.7,Month-to-month,4,Manual,0
C12430,35,70.13,Month-to-month,1,Auto-pay,0
C12431,61,54.67,One year,1,Manual,0
C12432,19,59.09,One year,4,Auto-pay,0
C12433,23,88.53,Month-to-month,2,Manual,1
C12434,13,60.73,One year,1,Manual,0
C12435,50,79.0,Month-to-month,2,Auto-pay,0
C12436,54,144.28,Two year,3,Manual,1
C12437,45,27.86,One year,2,Manual,0
C12438,64,62.82,One year,0,Auto-pay,0
C12439,15,76.84,One year,0,Auto-pay,0
C12440,55,22.08,Month-to-month,3,Auto-pay,0
C12441,70,90.51,Month-to-month,2,Auto-pay,0
C12442,37,101.86,Two year,2,Manual,0
C12443,37,33.35,Two year,0,Auto-pay,0
C12444,66,72.56,Month-to-month,1,Auto-pay,0
C12445,10,80.49,Two year,0,Auto-pay,0
C12446,37,92.24,Month-to-month,0,Auto-pay,1
C12447,37,155.07,One year,1,Auto-pay,0
C12448,16,52.76,Two year,3,Auto-pay,0
C12449,8,91.12,Month-to-month,2,Manual,1
C12450,17,71.18,Month-to-month,0,Auto-pay,0
C12451,56,66.06,Month-to-month,1,Manual,0
C12452,46,75.49,One year,2,Auto-pay,0
C12453,57,87.32,One year,0,Auto-pay,0
C12454,58,75.29,One year,0,Auto-pay,0
C12455,59,83.26,Two year,1,Auto-pay,0
C12456,50,72.59,Month-to-month,6,Manual,1
C12457,6,46.89,Two year,2,Manual,1
C12458,9,99.77,Month-to-month,1,Auto-pay,1
C12459,10,105.8,Two year,1,Manual,0
C12460,33,104.44,One year,1,Auto-pay,0
C12461,8,95.23,Two year,3,Manual,0
C12462,5,51.72,Two year,1,Auto-pay,0
C12463,47,46.4,Month-to-month,4,Manual,0
C12464,66,102.48,One year,1,Manual,0
C12465,21,38.87,Month-to-month,1,Manual,0
C12466,8,54.44,Month-to-month,1,Manual,1
C12467,11,139.38,Month-to-month,0,Auto-pay,0
C12468,65,90.24,One year,2,Manual,0
C12469,70,79.78,One year,4,Auto-pay,0
C12470,26,20.0,One year,1,Auto-pay,0
C12471,35,54.87,Month-to-month,1,Auto-pay,0
C12472,42,100.08,Month-to-month,4,Auto-pay,1
C12473,36,30.5,Two year,1,Auto-pay,0
C12474,51,87.08,One year,0,Manual,0
C12475,41,33.54,Month-to-month,3,Auto-pay,0
C12476,60,56.28,Month-to-month,1,Manual,0
C12477,36,27.8,Two year,0,Auto-pay,0
C12478,51,77.85,Month-to-month,1,Manual,1
C12479,19,23.98,Two year,1,Manual,0
C12480,36,72.49,Month-to-month,1,Auto-pay,1
C12481,49,94.16,One year,3,Manual,0
C12482,19,81.0,Month-to-month,3,Auto-pay,0
C12483,42,88.94,Month-to-month,1,Auto-pay,0
C12484,15,81.78,Month-to-month,0,Manual,0
C12485,60,72.27,One year,3,Auto-pay,1
C12486,49,72.95,One year,0,Manual,0
C12487,29,83.79,Month-to-month,2,Manual,0
C12488,29,42.25,One year,2,Manual,0
C12489,55,63.12,Month-to-month,2,Auto-pay,0
C12490,52,136.02,Two year,1,Manual,0
C12491,70,89.54,One year,2,Auto-pay,0
C12492,56,112.47,Month-to-month,1,Manual,0
C12493,28,85.21,Month-to-month,1,Auto-pay,1
C12494,18,53.04,Month-to-month,0,Manual,0
C12495,50,65.86,Two year,2,Auto-pay,0
C12496,2,22.73,Month-to-month,2,Manual,1
C12497,3,116.23,One year,3,Manual,1
C12498,36,101.86,One year,3,Auto-pay,0
C12499,65,49.91,Two year,0,Auto-pay,0
C12500,24,97.93,Month-to-month,1,Manual,1
C12501,51,95.24,One year,0,Auto-pay,0
C12502,8,77.32,Month-to-month,3,Auto-pay,1
C12503,45,89.28,Month-to-month,0,Manual,0
C12504,31,92.1,Month-to-month,1,Auto-pay,1
C12505,8,86.54,Month-to-month,0,Manual,1
C12506,28,79.53,Month-to-month,4,Auto-pay,0
C12507,70,77.57,Month-to-month,3,Manual,0
C12508,17,57.98,Two year,1,Auto-pay,0
C12509,65,102.25,Two year,1,Manual,0
C12510,24,134.44,Month-to-month,3,Manual,1
C12511,22,41.4,Month-to-month,1,Auto-pay,0
C12512,4,76.03,Month-to-month,2,Auto-pay,1
C12513,5,55.39,One year,3,Manual,1
C12514,69,91.51,One year,1,Auto-pay,0
C12515,29,87.8,Month-to-month,1,Auto-pay,0
C12516,51,79.04,One year,0,Auto-pay,0
C12517,3,57.26,Month-to-month,4,Auto-pay,0
C12518,13,60.81,Month-to-month,0,Auto-pay,0
C12519,39,52.18,Month-to-month,4,Manual,1
C12520,41,23.35,One year,2,Manual,0
C12521,53,111.87,One year,2,Auto-pay,0
C12522,47,95.06,Month-to-month,2,Auto-pay,0
C12523,31,113.71,Month-to-month,3,Auto-pay,1
C12524,38,64.54,Month-to-month,4,Auto-pay,0
C12525,61,89.7,One year,1,Manual,0
C12526,43,49.57,Month-to-month,1,Auto-pay,0
C12527,64,57.91,One year,2,Auto-pay,0
C12528,62,136.48,One year,2,Manual,0
C12529,70,63.81,One year,3,Manual,0
C12530,64,103.42,Month-to-month,2,Auto-pay,1
C12531,37,82.53,One year,1,Auto-pay,0
C12532,2,33.15,Month-to-month,3,Manual,1
C12533,39,70.96,Month-to-month,0,Manual,0
C12534,37,86.33,Month-to-month,1,Auto-pay,0
C12535,66,96.29,Month-to-month,1,Auto-pay,0
C12536,33,21.39,Month-to-month,0,Manual,1
C12537,55,46.04,One year,1,Auto-pay,0
C12538,3,84.31,Two year,2,Manual,1
C12539,14,46.77,Two year,2,Auto-pay,0
C12540,65,111.57,One year,2,Auto-pay,0
C12541,7,73.13,Two year,0,Manual,1
C12542,71,89.6,Month-to-month,2,Auto-pay,0
C12543,42,113.87,Two year,0,Manual,0
C12544,51,38.56,Month-to-month,3,Auto-pay,0
C12545,61,88.87,One year,1,Manual,0
C12546,20,79.04,Month-to-month,2,Auto-pay,0
C12547,29,79.95,One year,3,Manual,0
C12548,5,68.29,One year,1,Auto-pay,1
C12549,42,79.78,One year,0,Manual,0
C12550,21,20.0,Month-to-month,2,Manual,0
C12551,48,112.33,Two year,0,Manual,0
C12552,44,34.91,Month-to-month,3,Auto-pay,0
C12553,25,128.24,Month-to-month,4,Auto-pay,1
C12554,21,46.52,Month-to-month,0,Manual,1
C12555,28,45.22,Month-to-month,4,Manual,1
C12556,53,87.15,One year,2,Manual,0
C12557,1,83.14,Month-to-month,1,Manual,0
C12558,70,88.52,One year,1,Auto-pay,0
C12559,32,85.86,Two year,2,Manual,0
C12560,16,70.78,One year,4,Manual,0
C12561,16,63.97,One year,0,Manual,0
C12562,71,92.47,Month-to-month,0,Manual,0
C12563,40,54.25,Month-to-month,1,Manual,0
C12564,36,78.58,Month-to-month,0,Manual,1
C12565,37,24.16,Month-to-month,3,Manual,0
C12566,30,82.62,Month-to-month,4,Manual,0
C12567,17,77.95,One year,1,Manual,0
C12568,15,73.77,Month-to-month,0,Auto-pay,0
C12569,9,126.19,Two year,2,Auto-pay,0
C12570,6,119.85,One year,1,Auto-pay,1
C12571,47,102.43,One year,2,Manual,1
C12572,53,101.77,Two year,1,Auto-pay,1
C12573,30,78.17,Month-to-month,0,Manual,0
C12574,48,84.22,Two year,2,Auto-pay,0
C12575,27,87.98,Month-to-month,2,Manual,0
C12576,55,93.08,Month-to-month,0,Manual,0
C12577,59,77.14,One year,2,Manual,0
C12578,16,91.26,Two year,0,Auto-pay,0
C12579,46,76.94,Month-to-month,2,Auto-pay,0
C12580,54,87.65,One year,1,Manual,0
C12581,44,102.53,Two year,0,Manual,0
C12582,45,55.32,Month-to-month,1,Auto-pay,0
C12583,14,78.97,One year,1,Auto-pay,0
C12584,29,77.28,Month-to-month,1,Auto-pay,1
C12585,4,44.45,Two year,1,Auto-pay,0
C12586,13,116.73,Month-to-month,1,Manual,1
C12587,42,50.23,One year,6,Manual,0
C12588,48,117.98,One year,1,Auto-pay,0
C12589,28,34.73,Month-to-month,1,Manual,0
C12590,65,30.1,Two year,2,Manual,0
C12591,34,64.92,Month-to-month,0,Auto-pay,0
C12592,57,86.93,Month-to-month,2,Auto-pay,0
C12593,30,86.77,One year,3,Auto-pay,0
C12594,70,113.79,Month-to-month,2,Auto-pay,0
C12595,63,51.9,Two year,0,Auto-pay,0
C12596,11,102.78,Month-to-month,1,Manual,1
C12597,67,25.25,Two year,1,Auto-pay,0
C12598,47,45.99,One year,2,Manual,0
C12599,56,67.1,Two year,1,Auto-pay,0
C12600,26,41.99,Month-to-month,1,Auto-pay,0
C12601,7,91.41,Month-to-month,4,Manual,1
C12602,25,55.47,Month-to-month,3,Manual,0
C12603,15,105.09,Month-to-month,0,Auto-pay,1
C12604,24,101.06,Two year,1,Auto-pay,0
C12605,31,54.75,Two year,3,Auto-pay,0
C12606,47,64.43,Month-to-month,1,Manual,0
C12607,16,72.32,Month-to-month,1,Auto-pay,0
C12608,56,115.63,Month-to-month,0,Auto-pay,1
C12609,11,46.73,Month-to-month,2,Auto-pay,1
C12610,40,20.0,Month-to-month,2,Auto-pay,0
C12611,61,62.29,Two year,1,Auto-pay,0
C12612,50,47.41,Month-to-month,0,Manual,0
C12613,33,29.05,One year,3,Manual,0
C12614,26,73.89,One year,1,Auto-pay,0
C12615,46,39.8,Month-to-month,1,Auto-pay,0
C12616,36,85.13,One year,2,Manual,0
C12617,62,38.92,One year,2,Auto-pay,0
C12618,12,163.6,Two year,1,Auto-pay,1
C12619,55,106.78,Two year,2,Manual,0
C12620,4,53.01,One year,2,Auto-pay,0
C12621,68,51.86,One year,2,Auto-pay,0
C12622,33,69.3,Two year,1,Auto-pay,0
C12623,1,97.08,Two year,3,Manual,1
C12624,70,61.56,One year,2,Auto-pay,0
C12625,15,40.15,Month-to-month,3,Manual,1
C12626,66,31.47,Month-to-month,2,Auto-pay,0
C12627,52,74.44,Two year,1,Auto-pay,0
C12628,64,53.26,Month-to-month,1,Auto-pay,0
C12629,45,83.49,Two year,3,Manual,0
C12630,26,20.0,One year,0,Manual,0
C12631,34,89.18,Two year,2,Auto-pay,0
C12632,54,65.37,Month-to-month,3,Auto-pay,0
C12633,33,22.37,Month-to-month,1,Auto-pay,1
C12634,67,85.87,Two year,3,Auto-pay,0
C12635,40,89.96,One year,0,Auto-pay,0
C12636,5,50.8,One year,1,Manual,0
C12637,6,94.39,Two year,0,Manual,0
C12638,32,34.02,Month-to-month,1,Manual,0
C12639,3,20.0,Month-to-month,0,Auto-pay,0
C12640,27,69.9,Month-to-month,1,Auto-pay,1
C12641,19,48.39,One year,3,Manual,0
C12642,60,37.62,One year,3,Auto-pay,0
C12643,63,92.12,Month-to-month,0,Manual,0
C12644,42,81.44,One year,0,Auto-pay,0
C12645,57,124.21,One year,2,Auto-pay,0
C12646,71,87.51,Month-to-month,2,Auto-pay,0
C12647,68,91.58,Month-to-month,0,Manual,0
C12648,5,48.8,Two year,3,Manual,1
C12649,32,20.0,Month-to-month,0,Auto-pay,0
C12650,23,134.34,One year,0,Auto-pay,0
C12651,18,89.78,One year,2,Auto-pay,0
C12652,40,123.12,One year,1,Manual,0
C12653,4,39.55,Two year,1,Auto-pay,0
C12654,16,105.2,Two year,2,Auto-pay,0
C12655,15,83.67,Two year,2,Manual,0
C12656,69,106.87,Month-to-month,1,Auto-pay,0
C12657,66,92.41,Month-to-month,2,Auto-pay,0
C12658,50,68.13,One year,0,Manual,0
C12659,31,83.43,One year,1,Manual,0
C12660,44,64.41,Month-to-month,3,Auto-pay,0
C12661,47,100.11,One year,0,Manual,0
C12662,10,51.12,One year,2,Manual,0
C12663,15,53.93,Month-to-month,2,Auto-pay,0
C12664,57,70.18,Two year,0,Manual,0
C12665,66,93.45,Two year,2,Auto-pay,0
C12666,69,76.6,Month-to-month,1,Auto-pay,0
C12667,18,65.18,Month-to-month,0,Auto-pay,0
C12668,57,106.69,Month-to-month,2,Auto-pay,0
C12669,49,92.66,Two year,2,Manual,0
C12670,41,61.22,Month-to-month,2,Auto-pay,0
C12671,11,43.73,Month-to-month,1,Manual,1
C12672,49,69.73,Month-to-month,3,Auto-pay,0
C12673,8,56.29,One year,3,Auto-pay,0
C12674,38,51.83,Month-to-month,1,Auto-pay,0
C12675,25,97.49,Month-to-month,2,Manual,1
C12676,3,108.82,One year,1,Manual,1
C12677,27,73.22,Month-to-month,0,Auto-pay,0
C12678,62,74.83,Month-to-month,1,Auto-pay,0
C12679,55,52.8,Two year,3,Auto-pay,0
C12680,17,43.1,Month-to-month,1,Auto-pay,1
C12681,53,98.87,Two year,2,Manual,0
C12682,23,36.88,Two year,1,Auto-pay,0
C12683,30,56.42,Month-to-month,2,Auto-pay,1
C12684,65,55.46,Month-to-month,0,Auto-pay,0
C12685,37,87.72,Month-to-month,1,Auto-pay,0
C12686,54,69.08,One year,2,Auto-pay,0
C12687,71,57.91,Month-to-month,1,Manual,0
C12688,40,115.78,Month-to-month,0,Manual,0
C12689,35,123.91,One year,1,Auto-pay,0
C12690,19,86.69,One year,1,Manual,1
C12691,43,79.31,One year,1,Manual,0
C12692,59,59.9,Month-to-month,1,Auto-pay,0
C12693,68,74.45,One year,2,Manual,0
C12694,38,38.85,One year,2,Manual,0
C12695,18,104.66,Two year,2,Manual,0
C12696,39,71.05,One year,1,Auto-pay,0
C12697,71,54.37,One year,4,Auto-pay,0
C12698,14,65.05,One year,0,Auto-pay,1
C12699,44,96.19,Month-to-month,1,Manual,0
C12700,32,67.31,One year,1,Manual,0
C12701,53,51.38,Two year,5,Manual,0
C12702,26,20.0,Two year,1,Manual,0
C12703,34,72.66,Month-to-month,0,Auto-pay,0
C12704,21,86.27,Month-to-month,1,Auto-pay,1
C12705,69,60.29,Month-to-month,2,Auto-pay,1
C12706,34,51.18,One year,0,Auto-pay,0
C12707,65,41.24,One year,3,Auto-pay,0
C12708,60,63.72,Two year,1,Auto-pay,0
C12709,37,41.57,Month-to-month,1,Auto-pay,0
C12710,23,41.38,One year,2,Auto-pay,0
C12711,41,60.63,Month-to-month,0,Manual,0
C12712,18,131.51,One year,2,Auto-pay,1
C12713,36,145.05,Two year,0,Manual,0
C12714,63,110.33,Two year,1,Manual,0
C12715,48,94.33,Month-to-month,3,Manual,0
C12716,55,20.0,Two year,0,Manual,0
C12717,39,155.29,Two year,3,Auto-pay,0
C12718,41,86.76,One year,0,Auto-pay,0
C12719,43,42.02,Month-to-month,4,Auto-pay,1
C12720,49,155.59,Month-to-month,0,Auto-pay,0
C12721,20,72.05,Month-to-month,3,Auto-pay,0
C12722,7,100.03,Two year,0,Manual,0
C12723,16,65.56,Month-to-month,0,Auto-pay,1
C12724,53,92.03,Two year,0,Auto-pay,0
C12725,69,95.59,One year,2,Auto-pay,0
C12726,64,100.8,Month-to-month,1,Manual,0
C12727,68,113.5,Month-to-month,1,Auto-pay,0
C12728,34,79.66,Month-to-month,1,Auto-pay,0
C12729,22,81.3,Month-to-month,3,Manual,1
C12730,60,73.56,One year,3,Auto-pay,0
C12731,29,43.68,Month-to-month,0,Auto-pay,0
C12732,41,47.86,One year,1,Auto-pay,0
C12733,67,65.75,Two year,1,Auto-pay,0
C12734,3,112.87,Month-to-month,0,Auto-pay,0
C12735,56,89.12,Month-to-month,3,Manual,0
C12736,1,72.2,Two year,1,Manual,1
C12737,43,67.09,One year,0,Manual,0
C12738,9,39.99,Month-to-month,0,Auto-pay,0
C12739,55,48.04,Month-to-month,0,Auto-pay,0
C12740,69,79.64,Month-to-month,2,Manual,1
C12741,39,75.25,Month-to-month,1,Auto-pay,0
C12742,68,98.35,One year,3,Auto-pay,0
C12743,50,68.51,Month-to-month,0,Auto-pay,0
C12744,3,92.02,Month-to-month,1,Auto-pay,1
C12745,26,29.06,Month-to-month,2,Manual,0
C12746,27,46.52,One year,1,Manual,1
C12747,68,82.91,Month-to-month,2,Auto-pay,1
C12748,68,75.49,Month-to-month,1,Manual,0
C12749,56,97.13,Month-to-month,2,Manual,0
C12750,40,110.27,Two year,1,Auto-pay,0
C12751,5,111.64,Two year,0,Auto-pay,0
C12752,57,122.58,One year,1,Auto-pay,0
C12753,30,129.63,Two year,0,Manual,0
C12754,15,64.31,Two year,0,Auto-pay,0
C12755,61,143.99,Month-to-month,0,Manual,0
C12756,8,161.68,Two year,1,Manual,1
C12757,45,35.93,Two year,1,Auto-pay,0
C12758,24,57.34,Month-to-month,1,Manual,0
C12759,59,85.81,Month-to-month,0,Manual,0
C12760,50,81.96,One year,3,Manual,0
C12761,13,24.4,One year,2,Auto-pay,0
C12762,67,46.51,One year,2,Manual,0
C12763,5,81.5,One year,0,Manual,1
C12764,56,68.47,Month-to-month,1,Auto-pay,0
C12765,37,93.63,Month-to-month,1,Auto-pay,0
C12766,30,133.67,Month-to-month,4,Manual,1
